table_name,record_id,field_name,source_id,value_hash,retrieved_at,confidence
persons,TNP-00144,name_ar,ARP_ODOO,36001ae6d0c8,2026-08-29,high
persons,TNP-00144,name_lat,ARP_ODOO,59f5cfc66566,2026-08-29,high
persons,TNP-00144,given_name_ar,ARP_ODOO,717e98fe61b4,2026-08-29,high
persons,TNP-00144,family_name_ar,ARP_ODOO,56f16d5ffcad,2026-08-29,high
persons,TNP-00144,given_name_lat,ARP_ODOO,717e98fe61b4,2026-08-29,high
persons,TNP-00144,family_name_lat,ARP_ODOO,56f16d5ffcad,2026-08-29,high
persons,TNP-00144,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-c63f1d916c5d,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00145,name_ar,ARP_ODOO,8f9adce26959,2026-08-29,high
persons,TNP-00145,name_lat,ARP_ODOO,38f5045aa302,2026-08-29,high
persons,TNP-00145,given_name_ar,ARP_ODOO,7ca43ec362af,2026-08-29,high
persons,TNP-00145,family_name_ar,ARP_ODOO,40e9e5ffe962,2026-08-29,high
persons,TNP-00145,given_name_lat,ARP_ODOO,95e67fc0c66d,2026-08-29,high
persons,TNP-00145,family_name_lat,ARP_ODOO,4c70624683bf,2026-08-29,high
persons,TNP-00145,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-e8b5dec3ab3c,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00146,name_ar,ARP_ODOO,d365cc43896a,2026-08-29,high
persons,TNP-00146,name_lat,ARP_ODOO,4a477c0b2b4e,2026-08-29,high
persons,TNP-00146,given_name_ar,ARP_ODOO,9b09bcb053b8,2026-08-29,high
persons,TNP-00146,family_name_ar,ARP_ODOO,19fedbe7fc7b,2026-08-29,high
persons,TNP-00146,given_name_lat,ARP_ODOO,9b09bcb053b8,2026-08-29,high
persons,TNP-00146,family_name_lat,ARP_ODOO,19fedbe7fc7b,2026-08-29,high
persons,TNP-00146,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-78997b37c892,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00147,name_ar,ARP_ODOO,5c6cd7a0119d,2026-08-29,high
persons,TNP-00147,name_lat,ARP_ODOO,2a26cf395032,2026-08-29,high
persons,TNP-00147,given_name_ar,ARP_ODOO,7adeeda40c1a,2026-08-29,high
persons,TNP-00147,family_name_ar,ARP_ODOO,558924381092,2026-08-29,high
persons,TNP-00147,given_name_lat,ARP_ODOO,7adeeda40c1a,2026-08-29,high
persons,TNP-00147,family_name_lat,ARP_ODOO,558924381092,2026-08-29,high
persons,TNP-00147,gender,ARP_ODOO,96a1a08dcded,2026-08-29,high
mandates,TNM-c6aeb90e7af3,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00148,name_ar,ARP_ODOO,c964633d3721,2026-08-29,high
persons,TNP-00148,name_lat,ARP_ODOO,4b3a96cc1c35,2026-08-29,high
persons,TNP-00148,given_name_ar,ARP_ODOO,1d10103c14b9,2026-08-29,high
persons,TNP-00148,family_name_ar,ARP_ODOO,8b90c3be7e87,2026-08-29,high
persons,TNP-00148,given_name_lat,ARP_ODOO,1d10103c14b9,2026-08-29,high
persons,TNP-00148,family_name_lat,ARP_ODOO,8b90c3be7e87,2026-08-29,high
persons,TNP-00148,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-3fac663eda5f,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00149,name_ar,ARP_ODOO,c7ed97220abe,2026-08-29,high
persons,TNP-00149,name_lat,ARP_ODOO,ab17de367eab,2026-08-29,high
persons,TNP-00149,given_name_ar,ARP_ODOO,c0e0460cf795,2026-08-29,high
persons,TNP-00149,family_name_ar,ARP_ODOO,ece01d70f974,2026-08-29,high
persons,TNP-00149,given_name_lat,ARP_ODOO,c0e0460cf795,2026-08-29,high
persons,TNP-00149,family_name_lat,ARP_ODOO,ece01d70f974,2026-08-29,high
persons,TNP-00149,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-ba818b3202cf,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00150,name_ar,ARP_ODOO,477205231176,2026-08-29,high
persons,TNP-00150,name_lat,ARP_ODOO,a63362624a1d,2026-08-29,high
persons,TNP-00150,given_name_ar,ARP_ODOO,71bce38c3f69,2026-08-29,high
persons,TNP-00150,family_name_ar,ARP_ODOO,4f5591b34098,2026-08-29,high
persons,TNP-00150,given_name_lat,ARP_ODOO,71bce38c3f69,2026-08-29,high
persons,TNP-00150,family_name_lat,ARP_ODOO,4f5591b34098,2026-08-29,high
persons,TNP-00150,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-f3e9cc45bf00,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00151,name_ar,ARP_ODOO,ef57338eaf5e,2026-08-29,high
persons,TNP-00151,name_lat,ARP_ODOO,7ab75ac8ad96,2026-08-29,high
persons,TNP-00151,given_name_ar,ARP_ODOO,165596d0729d,2026-08-29,high
persons,TNP-00151,family_name_ar,ARP_ODOO,e285253a2cf4,2026-08-29,high
persons,TNP-00151,given_name_lat,ARP_ODOO,165596d0729d,2026-08-29,high
persons,TNP-00151,family_name_lat,ARP_ODOO,e285253a2cf4,2026-08-29,high
persons,TNP-00151,gender,ARP_ODOO,96a1a08dcded,2026-08-29,high
mandates,TNM-4384dec63e6a,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00152,name_ar,ARP_ODOO,5d1c174e74e9,2026-08-29,high
persons,TNP-00152,name_lat,ARP_ODOO,d84b39a0a9c9,2026-08-29,high
persons,TNP-00152,given_name_ar,ARP_ODOO,bf85cd6726e5,2026-08-29,high
persons,TNP-00152,family_name_ar,ARP_ODOO,828376aba977,2026-08-29,high
persons,TNP-00152,given_name_lat,ARP_ODOO,bf85cd6726e5,2026-08-29,high
persons,TNP-00152,family_name_lat,ARP_ODOO,828376aba977,2026-08-29,high
persons,TNP-00152,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-f4cbd0e16311,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00153,name_ar,ARP_ODOO,e24912e34ea5,2026-08-29,high
persons,TNP-00153,name_lat,ARP_ODOO,f7e5dd9d6df7,2026-08-29,high
persons,TNP-00153,given_name_ar,ARP_ODOO,bf85cd6726e5,2026-08-29,high
persons,TNP-00153,family_name_ar,ARP_ODOO,c485d77bb06e,2026-08-29,high
persons,TNP-00153,given_name_lat,ARP_ODOO,bf85cd6726e5,2026-08-29,high
persons,TNP-00153,family_name_lat,ARP_ODOO,c485d77bb06e,2026-08-29,high
persons,TNP-00153,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-e83fd0f9b663,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00154,name_ar,ARP_ODOO,3d5707d60bc0,2026-08-29,high
persons,TNP-00154,name_lat,ARP_ODOO,5aa95b12e643,2026-08-29,high
persons,TNP-00154,given_name_ar,ARP_ODOO,972f6a998970,2026-08-29,high
persons,TNP-00154,family_name_ar,ARP_ODOO,252674626e34,2026-08-29,high
persons,TNP-00154,given_name_lat,ARP_ODOO,972f6a998970,2026-08-29,high
persons,TNP-00154,family_name_lat,ARP_ODOO,78ea1ce8c7cb,2026-08-29,high
persons,TNP-00154,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-dcdb983377c2,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00155,name_ar,ARP_ODOO,c5b41c3e050a,2026-08-29,high
persons,TNP-00155,name_lat,ARP_ODOO,d0fb63527b74,2026-08-29,high
persons,TNP-00155,given_name_ar,ARP_ODOO,00151e7c0339,2026-08-29,high
persons,TNP-00155,family_name_ar,ARP_ODOO,ff1591bafd6a,2026-08-29,high
persons,TNP-00155,given_name_lat,ARP_ODOO,972f6a998970,2026-08-29,high
persons,TNP-00155,family_name_lat,ARP_ODOO,12a866bcc5a1,2026-08-29,high
persons,TNP-00155,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-7b57894a9002,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00156,name_ar,MARSAD_MAJLES,cd2ca0d7864f,2026-08-29,medium
persons,TNP-00156,name_lat,MARSAD_MAJLES,4e744c40eb8c,2026-08-29,medium
persons,TNP-00156,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-59df358ca27e,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00157,name_ar,MARSAD_MAJLES,b970048ef5f7,2026-08-29,medium
persons,TNP-00157,name_lat,MARSAD_MAJLES,572a37d90dbd,2026-08-29,medium
persons,TNP-00157,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-ac565ad02011,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00158,name_ar,MARSAD_MAJLES,103fef4efa23,2026-08-29,medium
persons,TNP-00158,name_lat,MARSAD_MAJLES,16f2c0a4b5ab,2026-08-29,medium
persons,TNP-00158,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
persons,TNP-00158,occupation_raw,MARSAD_MAJLES,a41214a26360,2026-08-29,medium
mandates,TNM-132ad3dd2600,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00159,name_ar,MARSAD_MAJLES,082db0b0c808,2026-08-29,medium
persons,TNP-00159,name_lat,MARSAD_MAJLES,8d8b01394a74,2026-08-29,medium
persons,TNP-00159,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-332cfc28525f,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00080,name_ar,MARSAD_MAJLES,493de3412779,2026-08-29,medium
persons,TNP-00080,name_lat,MARSAD_MAJLES,6b78416b47f1,2026-08-29,medium
persons,TNP-00080,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-2c4a7d871554,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00160,name_ar,MARSAD_MAJLES,52af16d9bb05,2026-08-29,medium
persons,TNP-00160,name_lat,MARSAD_MAJLES,dcef2bd3a289,2026-08-29,medium
persons,TNP-00160,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-b227f82a92e1,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00161,name_ar,MARSAD_MAJLES,01ce6b795c48,2026-08-29,medium
persons,TNP-00161,name_lat,MARSAD_MAJLES,714fa11d3a88,2026-08-29,medium
persons,TNP-00161,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-b1fb32bf8393,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00162,name_ar,MARSAD_MAJLES,0ccf52de335a,2026-08-29,medium
persons,TNP-00162,name_lat,MARSAD_MAJLES,e1a28de284bf,2026-08-29,medium
persons,TNP-00162,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-1fef3b1965bb,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00163,name_ar,MARSAD_MAJLES,9a296af1860c,2026-08-29,medium
persons,TNP-00163,name_lat,MARSAD_MAJLES,d4a10483b53a,2026-08-29,medium
persons,TNP-00163,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
persons,TNP-00163,occupation_raw,MARSAD_MAJLES,a41214a26360,2026-08-29,medium
mandates,TNM-a2fcd736d057,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00164,name_ar,MARSAD_MAJLES,96ddac79cb2b,2026-08-29,medium
persons,TNP-00164,name_lat,MARSAD_MAJLES,20a55ec9dcef,2026-08-29,medium
persons,TNP-00164,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-d3550eee2395,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00165,name_ar,MARSAD_MAJLES,ac87d8a8763d,2026-08-29,medium
persons,TNP-00165,name_lat,MARSAD_MAJLES,5dfbc299edac,2026-08-29,medium
persons,TNP-00165,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-2d6d6ba810e5,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00166,name_ar,MARSAD_MAJLES,6522aea227bd,2026-08-29,medium
persons,TNP-00166,name_lat,MARSAD_MAJLES,c8bf273c51d5,2026-08-29,medium
persons,TNP-00166,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-f37246567e1a,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00167,name_ar,MARSAD_MAJLES,1832cfea53c3,2026-08-29,medium
persons,TNP-00167,name_lat,MARSAD_MAJLES,5743e7ad25fa,2026-08-29,medium
persons,TNP-00167,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-5a9e22e54c41,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00168,name_ar,MARSAD_MAJLES,14d76ec1712a,2026-08-29,medium
persons,TNP-00168,name_lat,MARSAD_MAJLES,87775de30c58,2026-08-29,medium
persons,TNP-00168,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-48e91cdfcb1c,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00169,name_ar,MARSAD_MAJLES,eebce52e1ba9,2026-08-29,medium
persons,TNP-00169,name_lat,MARSAD_MAJLES,ab0b8e4538c3,2026-08-29,medium
persons,TNP-00169,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-0006a6b532c8,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00170,name_ar,MARSAD_MAJLES,2d0788fb5cb4,2026-08-29,medium
persons,TNP-00170,name_lat,MARSAD_MAJLES,a92ce0c61c57,2026-08-29,medium
persons,TNP-00170,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-3a0bd652357b,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00171,name_ar,MARSAD_MAJLES,5d753854a5af,2026-08-29,medium
persons,TNP-00171,name_lat,MARSAD_MAJLES,ef5b2e636096,2026-08-29,medium
persons,TNP-00171,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-7bbb6bc19b98,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00172,name_ar,MARSAD_MAJLES,51687d3dc5e7,2026-08-29,medium
persons,TNP-00172,name_lat,MARSAD_MAJLES,e06ffa762f22,2026-08-29,medium
persons,TNP-00172,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-a95a98701fe8,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00173,name_ar,MARSAD_MAJLES,f18b0b0ab922,2026-08-29,medium
persons,TNP-00173,name_lat,MARSAD_MAJLES,c553432f0a7c,2026-08-29,medium
persons,TNP-00173,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-752a06eb89f1,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00174,name_ar,MARSAD_MAJLES,1bf50741da52,2026-08-29,medium
persons,TNP-00174,name_lat,MARSAD_MAJLES,ab5d9899a2a6,2026-08-29,medium
persons,TNP-00174,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
persons,TNP-00174,occupation_raw,MARSAD_MAJLES,f4ceb5a464c8,2026-08-29,medium
mandates,TNM-8642a2e428ae,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00175,name_ar,MARSAD_MAJLES,3283c9c83460,2026-08-29,medium
persons,TNP-00175,name_lat,MARSAD_MAJLES,9058e94fb811,2026-08-29,medium
persons,TNP-00175,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-cbb18f640cc4,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00176,name_ar,MARSAD_MAJLES,212f1d4e1d93,2026-08-29,medium
persons,TNP-00176,name_lat,MARSAD_MAJLES,4e00a2a60ca4,2026-08-29,medium
persons,TNP-00176,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-00fcd6179975,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00177,name_ar,MARSAD_MAJLES,109281591e39,2026-08-29,medium
persons,TNP-00177,name_lat,MARSAD_MAJLES,fd0a0f644506,2026-08-29,medium
persons,TNP-00177,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-cc67d9e674bb,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00178,name_ar,MARSAD_MAJLES,2825ddce11ce,2026-08-29,medium
persons,TNP-00178,name_lat,MARSAD_MAJLES,b94c4b21d550,2026-08-29,medium
persons,TNP-00178,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
persons,TNP-00178,occupation_raw,MARSAD_MAJLES,8ffd7625db55,2026-08-29,medium
mandates,TNM-32827b26df5c,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00179,name_ar,MARSAD_MAJLES,f0a466f12c46,2026-08-29,medium
persons,TNP-00179,name_lat,MARSAD_MAJLES,7a615c6d0ed6,2026-08-29,medium
persons,TNP-00179,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-70403882f865,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00180,name_ar,MARSAD_MAJLES,49057179dce2,2026-08-29,medium
persons,TNP-00180,name_lat,MARSAD_MAJLES,0d4afa31f63b,2026-08-29,medium
persons,TNP-00180,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-69bab895d902,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00181,name_ar,MARSAD_MAJLES,03bcc9b9929a,2026-08-29,medium
persons,TNP-00181,name_lat,MARSAD_MAJLES,d2001c5582e3,2026-08-29,medium
persons,TNP-00181,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-806c46249130,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00182,name_ar,MARSAD_MAJLES,6066b23c7264,2026-08-29,medium
persons,TNP-00182,name_lat,MARSAD_MAJLES,59dde2b549c8,2026-08-29,medium
persons,TNP-00182,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-df54090be20f,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00134,name_ar,MARSAD_MAJLES,bec911a9c7e9,2026-08-29,medium
persons,TNP-00134,name_lat,MARSAD_MAJLES,99a437244179,2026-08-29,medium
persons,TNP-00134,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-9ca86ec32f6a,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00183,name_ar,MARSAD_MAJLES,1b8dc2aeb844,2026-08-29,medium
persons,TNP-00183,name_lat,MARSAD_MAJLES,e1c86b0c4076,2026-08-29,medium
persons,TNP-00183,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
persons,TNP-00183,occupation_raw,MARSAD_MAJLES,5d326e24a685,2026-08-29,medium
mandates,TNM-a0a61b4a43bb,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00184,name_ar,MARSAD_MAJLES,f4f7df88bb75,2026-08-29,medium
persons,TNP-00184,name_lat,MARSAD_MAJLES,8feb0781dcf0,2026-08-29,medium
persons,TNP-00184,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-53deffb17fb7,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00185,name_ar,MARSAD_MAJLES,4e3ab51c4969,2026-08-29,medium
persons,TNP-00185,name_lat,MARSAD_MAJLES,3169afd092bb,2026-08-29,medium
persons,TNP-00185,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-85eb0ec361fe,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00186,name_ar,MARSAD_MAJLES,b5252785a687,2026-08-29,medium
persons,TNP-00186,name_lat,MARSAD_MAJLES,b1fbc0a7af59,2026-08-29,medium
persons,TNP-00186,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-d3827169e9fe,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00187,name_ar,MARSAD_MAJLES,2ab7d153fa35,2026-08-29,medium
persons,TNP-00187,name_lat,MARSAD_MAJLES,f53d22147645,2026-08-29,medium
persons,TNP-00187,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-2d1e57494191,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00188,name_ar,MARSAD_MAJLES,0924433fb943,2026-08-29,medium
persons,TNP-00188,name_lat,MARSAD_MAJLES,554693cfb1d4,2026-08-29,medium
persons,TNP-00188,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-65627c480f63,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00189,name_ar,MARSAD_MAJLES,064ae12a99e6,2026-08-29,medium
persons,TNP-00189,name_lat,MARSAD_MAJLES,fb2b1642090e,2026-08-29,medium
persons,TNP-00189,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-54b83758f324,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00190,name_ar,MARSAD_MAJLES,f6a6b82a8ce9,2026-08-29,medium
persons,TNP-00190,name_lat,MARSAD_MAJLES,d5dd63ff2cd3,2026-08-29,medium
persons,TNP-00190,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-2247e3df277c,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00191,name_ar,MARSAD_MAJLES,9ed50eb65e1e,2026-08-29,medium
persons,TNP-00191,name_lat,MARSAD_MAJLES,fa3b9a4573fb,2026-08-29,medium
persons,TNP-00191,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
persons,TNP-00191,occupation_raw,MARSAD_MAJLES,eb9f9a84809c,2026-08-29,medium
mandates,TNM-214b770514cf,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00192,name_ar,MARSAD_MAJLES,aa86a7894904,2026-08-29,medium
persons,TNP-00192,name_lat,MARSAD_MAJLES,4fe3a3377c57,2026-08-29,medium
persons,TNP-00192,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-93ef7463fe49,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00193,name_ar,MARSAD_MAJLES,3bd266ed4103,2026-08-29,medium
persons,TNP-00193,name_lat,MARSAD_MAJLES,1d0645017b4a,2026-08-29,medium
persons,TNP-00193,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-a5271b400a00,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00194,name_ar,MARSAD_MAJLES,d6bfb28107c7,2026-08-29,medium
persons,TNP-00194,name_lat,MARSAD_MAJLES,c56e1cbb1992,2026-08-29,medium
persons,TNP-00194,gender,MARSAD_MAJLES,96a1a08dcded,2026-08-29,medium
mandates,TNM-8d01cdfc63fe,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00195,name_ar,MARSAD_MAJLES,4de25034aafd,2026-08-29,medium
persons,TNP-00195,name_lat,MARSAD_MAJLES,7cf01869734d,2026-08-29,medium
persons,TNP-00195,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-a2a313d883e7,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00196,name_ar,MARSAD_MAJLES,b045a345a240,2026-08-29,medium
persons,TNP-00196,name_lat,MARSAD_MAJLES,86e889f55b59,2026-08-29,medium
persons,TNP-00196,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-a28e4958990a,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00197,name_ar,MARSAD_MAJLES,7c2ba47533bc,2026-08-29,medium
persons,TNP-00197,name_lat,MARSAD_MAJLES,282412b1a8b0,2026-08-29,medium
persons,TNP-00197,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-a472ae43fa36,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00198,name_ar,MARSAD_MAJLES,c369df70fa89,2026-08-29,medium
persons,TNP-00198,name_lat,MARSAD_MAJLES,315cc5c39919,2026-08-29,medium
persons,TNP-00198,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-8e8978ace272,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00199,name_ar,MARSAD_MAJLES,2f72d51ec711,2026-08-29,medium
persons,TNP-00199,name_lat,MARSAD_MAJLES,7d52699e002c,2026-08-29,medium
persons,TNP-00199,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
persons,TNP-00199,occupation_raw,MARSAD_MAJLES,eb9f9a84809c,2026-08-29,medium
mandates,TNM-a396b5b8da2b,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00200,name_ar,MARSAD_MAJLES,3571d25f9cb8,2026-08-29,medium
persons,TNP-00200,name_lat,MARSAD_MAJLES,573a81ad2b58,2026-08-29,medium
persons,TNP-00200,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-256b26325b9f,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00201,name_ar,MARSAD_MAJLES,58dfbd6ae6c1,2026-08-29,medium
persons,TNP-00201,name_lat,MARSAD_MAJLES,48219f27f55e,2026-08-29,medium
persons,TNP-00201,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-bc93e1a37b62,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00202,name_ar,MARSAD_MAJLES,55b253750994,2026-08-29,medium
persons,TNP-00202,name_lat,MARSAD_MAJLES,2888ca3ed75e,2026-08-29,medium
persons,TNP-00202,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
mandates,TNM-a8d4ce5d7723,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00203,name_ar,MARSAD_MAJLES,e6145f708ad4,2026-08-29,medium
persons,TNP-00203,name_lat,MARSAD_MAJLES,1522a6ffd42f,2026-08-29,medium
persons,TNP-00203,gender,MARSAD_MAJLES,030ef4a52619,2026-08-29,medium
persons,TNP-00203,occupation_raw,MARSAD_MAJLES,595b35052213,2026-08-29,medium
mandates,TNM-8ab9609ba520,assembly_id,MARSAD_MAJLES,0977626744de,2026-08-29,medium
persons,TNP-00204,name_ar,MARSAD_MAJLES,6f96ec6ffb5a,2026-08-29,medium
persons,TNP-00204,name_lat,MARSAD_MAJLES,7ae46d0ca148,2026-08-29,medium
