amendment_id,person_id,assembly_id,source_ids
AMD-bf9c194012a4,TNP-00550,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00558,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00560,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00564,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00332,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00378,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00425,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00427,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00439,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00466,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00472,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00478,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00488,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00499,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00524,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00529,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00550,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00557,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00558,NCA-2011,MARSAD_ANC
AMD-1e44a50db2f3,TNP-00562,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00289,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00370,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00392,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00400,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00416,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00430,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00438,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00443,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00468,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00478,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00508,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00536,NCA-2011,MARSAD_ANC
AMD-b535778ee5e6,TNP-00543,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00332,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00374,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00378,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00425,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00427,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00464,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00476,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00478,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00498,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00499,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00507,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00529,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00542,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00550,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00557,NCA-2011,MARSAD_ANC
AMD-bf30c3a4a23b,TNP-00558,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00277,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00372,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00391,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00408,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00420,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00430,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00468,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00487,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00497,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00511,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00512,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00519,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00524,NCA-2011,MARSAD_ANC
AMD-893191c40c22,TNP-00536,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00371,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00380,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00385,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00398,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00406,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00414,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00419,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00421,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00422,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00432,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00494,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00496,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00531,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00537,NCA-2011,MARSAD_ANC
AMD-abf1c7cefdd5,TNP-00555,NCA-2011,MARSAD_ANC
AMD-4dd69d898e80,TNP-00476,NCA-2011,MARSAD_ANC
AMD-4dd69d898e80,TNP-00487,NCA-2011,MARSAD_ANC
AMD-4dd69d898e80,TNP-00501,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00277,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00370,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00392,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00416,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00417,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00430,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00443,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00444,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00468,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00482,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00511,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00515,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00525,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00536,NCA-2011,MARSAD_ANC
AMD-6c702fcfe130,TNP-00543,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00289,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00372,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00400,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00426,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00430,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00438,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00443,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00444,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00449,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00487,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00514,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00517,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00539,NCA-2011,MARSAD_ANC
AMD-03963bf549df,TNP-00543,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00332,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00370,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00416,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00417,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00427,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00434,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00480,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00507,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00519,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00524,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00544,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00554,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00562,NCA-2011,MARSAD_ANC
AMD-5eae9ef61ce5,TNP-00564,NCA-2011,MARSAD_ANC
AMD-e14ba5f8fd04,TNP-00372,NCA-2011,MARSAD_ANC
AMD-e14ba5f8fd04,TNP-00536,NCA-2011,MARSAD_ANC
AMD-db5868411ee7,TNP-00477,NCA-2011,MARSAD_ANC
AMD-db5868411ee7,TNP-00484,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00370,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00374,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00390,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00419,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00425,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00428,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00439,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00457,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00476,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00488,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00498,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00507,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00529,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00534,NCA-2011,MARSAD_ANC
AMD-a3e2dc7fef4c,TNP-00551,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00141,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00199,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00374,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00390,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00419,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00435,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00445,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00457,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00459,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00463,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00465,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00476,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00502,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00521,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00522,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00527,NCA-2011,MARSAD_ANC
AMD-7ed101d02ef9,TNP-00529,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00289,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00370,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00400,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00420,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00436,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00443,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00468,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00491,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00506,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00518,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00519,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00525,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00536,NCA-2011,MARSAD_ANC
AMD-ae86d7686513,TNP-00566,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00376,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00380,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00382,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00404,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00406,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00435,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00446,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00460,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00498,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00501,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00503,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00510,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00527,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00529,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00540,NCA-2011,MARSAD_ANC
AMD-06d10e3f4a36,TNP-00563,NCA-2011,MARSAD_ANC
AMD-94f13462fa04,TNP-00416,NCA-2011,MARSAD_ANC
AMD-94f13462fa04,TNP-00438,NCA-2011,MARSAD_ANC
AMD-02c5033c1ad6,TNP-00007,NCA-2011,MARSAD_ANC
AMD-02c5033c1ad6,TNP-00419,NCA-2011,MARSAD_ANC
AMD-02c5033c1ad6,TNP-00553,NCA-2011,MARSAD_ANC
AMD-d57467a41374,TNP-00416,NCA-2011,MARSAD_ANC
AMD-d57467a41374,TNP-00438,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00370,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00400,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00420,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00443,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00455,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00478,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00479,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00512,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00514,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00517,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00518,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00519,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00535,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00536,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00539,NCA-2011,MARSAD_ANC
AMD-00a5215ddb85,TNP-00566,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00372,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00377,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00393,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00397,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00398,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00401,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00406,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00413,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00422,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00427,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00446,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00452,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00454,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00459,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00461,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00470,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00471,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00477,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00484,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00492,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00505,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00509,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00517,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00532,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00540,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00548,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00552,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00555,NCA-2011,MARSAD_ANC
AMD-50b7f3066bd3,TNP-00559,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00141,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00374,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00376,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00382,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00390,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00402,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00405,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00413,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00434,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00450,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00463,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00476,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00488,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00493,NCA-2011,MARSAD_ANC
AMD-d5e40bdc0948,TNP-00551,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00277,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00372,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00392,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00408,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00426,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00430,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00443,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00473,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00487,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00497,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00506,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00514,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00524,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00536,NCA-2011,MARSAD_ANC
AMD-64d95f7a612c,TNP-00543,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00370,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00392,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00417,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00430,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00436,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00443,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00444,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00449,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00478,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00482,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00515,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00525,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00536,NCA-2011,MARSAD_ANC
AMD-e2ed84e56fa3,TNP-00543,NCA-2011,MARSAD_ANC
AMD-19f91cd86364,TNP-00370,NCA-2011,MARSAD_ANC
AMD-19f91cd86364,TNP-00438,NCA-2011,MARSAD_ANC
AMD-d6566b35babf,TNP-00007,NCA-2011,MARSAD_ANC
AMD-d6566b35babf,TNP-00432,NCA-2011,MARSAD_ANC
AMD-d6566b35babf,TNP-00470,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00371,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00380,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00385,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00404,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00405,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00411,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00421,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00437,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00446,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00458,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00461,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00495,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00510,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00533,NCA-2011,MARSAD_ANC
AMD-c1eec3fbfc7a,TNP-00559,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00374,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00390,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00414,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00419,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00422,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00428,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00457,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00476,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00492,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00493,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00503,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00521,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00544,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00553,NCA-2011,MARSAD_ANC
AMD-2a90b1e5248b,TNP-00554,NCA-2011,MARSAD_ANC
AMD-a03037dc1094,TNP-00324,NCA-2011,MARSAD_ANC
AMD-a03037dc1094,TNP-00497,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00370,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00374,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00376,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00381,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00393,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00402,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00427,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00428,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00429,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00435,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00442,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00447,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00463,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00481,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00488,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00493,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00507,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00516,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00521,NCA-2011,MARSAD_ANC
AMD-f439052d9da1,TNP-00551,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00007,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00367,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00370,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00376,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00381,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00395,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00402,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00405,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00417,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00427,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00429,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00435,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00479,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00481,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00482,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00502,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00516,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00525,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00534,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00544,NCA-2011,MARSAD_ANC
AMD-b7c92c15dbaf,TNP-00551,NCA-2011,MARSAD_ANC
AMD-041a3d556ccd,TNP-00377,NCA-2011,MARSAD_ANC
AMD-041a3d556ccd,TNP-00393,NCA-2011,MARSAD_ANC
AMD-041a3d556ccd,TNP-00405,NCA-2011,MARSAD_ANC
AMD-041a3d556ccd,TNP-00413,NCA-2011,MARSAD_ANC
AMD-041a3d556ccd,TNP-00418,NCA-2011,MARSAD_ANC
AMD-041a3d556ccd,TNP-00421,NCA-2011,MARSAD_ANC
