vote_id,person_id,assembly_id,position,source_ids
VOT-6199b2f681e1,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-328e96d73a94,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-438d9c968e2c,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-5ac7e1854ad9,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-bef443e546b9,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-7cd7ccc66aff,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-fba5707d0865,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-ff284b19a30a,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-791a2c66f5db,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-93725c3af5bb,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-179c69f37337,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-88ea5b44a403,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-ba938f300c33,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-9981f171de04,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-b408d936d8b3,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-0460df679c22,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-f300c9cd0eb1,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-1479684e4d1d,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-11b33210fa0d,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-6d1ea4fa227d,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-50285349992b,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9e98be40604c,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-29d81cb6044a,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-623802b65adb,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-05fc1134e45e,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-3a5831187b4f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-95f76888c9d8,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-56a39bcaa904,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-dc9971a1edf1,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-2fa462697aec,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-7c6d32eb7c09,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-506c053a990c,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-740ce4a74ecc,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-666a146dbb41,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-71b3e0b67bd7,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d977e54db623,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9f1f1cc00afa,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-bc1277c13494,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-5585e91152fd,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-4cb47397a725,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9a0e67f75a86,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-53720f8fe4c7,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-049b8f71df9a,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-f7f779d12868,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c77b891485be,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-1f37f8adc67b,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-4150effe545e,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-ba8f74f63345,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d8d604588879,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-b510231aaad5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-63a19b66203e,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-03b941d35ca4,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-72c567051c27,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-b077d354d951,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-794a25add4be,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-48428edcce07,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-a70db2e8a318,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-6ba1a5c210bc,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-83de988c2583,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-705ed1d47524,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-5345a36233f5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-e669446c4686,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-ae68399343e5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-21fe3ec27868,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-eea93ab30280,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-b612df6c4e03,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-cb3f4dbcdf76,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-60d4d9745db3,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-c58445afa0e7,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9019ae81a5fc,TNP-00367,NCA-2011,abstenu,MARSAD_ANC
VOT-d35f72ee7812,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-f2f57ddb4fa1,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-13dd541fb645,TNP-00367,NCA-2011,abstenu,MARSAD_ANC
VOT-f3a58c365b40,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-cb604956a4a5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-20ea9110ed15,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-27174bf45ae3,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d0c6fd81c7f9,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-5dd5e7f41677,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-85edd02da23a,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-e3a48e9c83a6,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-dd843b25f9d9,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-10d45a1cdaec,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-b297fadf2efc,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-592ea1cefa7f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9604321bcac2,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-bf76af4ab9d5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-53ede07ce0f4,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-729330109c23,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-1b7ccc15e416,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9f92e13e4e78,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-1e8e31300680,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-54c995af2120,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-35bcab1dd97e,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-246a6a3a9c22,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-2ead5d350e06,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-30246e1f85e0,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-30b3ee3a4b5d,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-3b4807016f12,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c2e2c8fc1e80,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-6d09706d22be,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-e5420c3eec73,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-4ccc098cc527,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-4b7317c526a1,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-946b2a0aa21f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-918e5b3f9fcf,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-0fa3de00e14f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-54ef94f3ee2f,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-2c05f4e0d264,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-a430540924cd,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c91340a1bfca,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9e9794c15239,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-473d03ef1b24,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-08e5d1f4e23a,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-5bdf7fd316d4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-5ee4b1875b86,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-3c76ee9f86e6,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-14139f4d2bdb,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-58c5cad302a9,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-6cbcd30d4f60,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-a2865b42c0d6,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-8912f47eec21,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-a2b467a760df,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-fd7c3deef155,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-2dbda31e4ec3,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-fe83c0439fde,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-2f0e86031c1a,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-dffe58ad734f,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-cac3a3af4324,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-af670bbabf89,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-85a916d638d3,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-d1fd072b5521,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c45e91869255,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-e11e825c6018,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-9d80933cd3f1,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-29433e2d8157,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-81841dccdf09,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-64ef2e08a2ce,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-f18ca9fa9f1b,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-7ce5cc181fbe,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-d0be5dff7bb0,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-0c8d9d93425d,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-1541c2033ed9,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-aff825c78eda,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-f9f303e01ba8,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-2028d366417c,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-c4edb9553544,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-70574aab0efe,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-d357e0a23624,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-2b016b1abe72,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-dfb5a7e40cb5,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-6ad3942d895a,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-4529e5898cfc,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-b6573c554de3,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-f330cafd14fd,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-4df8e58c12d8,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-d13f985a0fa1,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-9e6a904c0511,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-110dcc9fa21c,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-4f34f830722f,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-bc1996ff4c68,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-d882dd753018,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-4f645d8b8a29,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-59f7fe1350e4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-fc6bb0f3a32d,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-154538f8ddca,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-772a2d8f8cfd,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-f58fdfb52648,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-b99e19fa5d15,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-eed989ea4fc0,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-3b2e52dc9688,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-e45051eef997,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-7ef5983d958a,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-342951b86bdd,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-a74a62f5904b,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-731ee2afb86d,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-122f4fcc5669,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-1a5d5ed21340,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-1fc17ae1ad67,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-4c63bc9ee31e,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-f8106a09d5ed,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-70a1a76a235d,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-ba652b063f1c,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-72d3adaa8daf,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d398b7cbc1d2,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d809e4188d7c,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-9f42dcb140ef,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-a56cbf604f11,TNP-00367,NCA-2011,abstenu,MARSAD_ANC
VOT-6dc5ec0876f8,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-1696964c1cad,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-dc9994e0bd01,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-95b2fc682519,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-4edf938ec841,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-a7e227abd587,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-2d117a0bb9fc,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-19df6f9b7008,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-1cbe02d6ee3d,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-4355f518c8a9,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-34c145fb7c27,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-cd7584195829,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-08173c238539,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-5d02c68c1e30,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-087410ef28eb,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-5599ba7c3484,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-5719aa553102,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-6dc685206225,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-2ebe6c6f1611,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-d13224d9c59f,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-1c6f3f9a25cf,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-551b9bd4384e,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-5a18c6b35da4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-ee818b9fd572,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-4dae2c00f623,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-30dc2ab9d155,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-d8f4c5de9ed4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-7f536faf0f1a,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-01887b9dcb5c,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-91e47ed642ba,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-4b2abf9a772a,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-fcd2b951df7b,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-633f62db1620,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-4d69be430e1c,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-a688596bb36b,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-c61b1f918048,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-9d2038b217c8,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-16b883553527,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-c20ea07c4b68,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-995f24de925a,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-0b0b2d6becd3,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-5941e0a27361,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-0a411666d126,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-e2ad7fe83206,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-e9f2962fae7b,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-8a86d77e9b7c,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-b06dd192d387,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-904d066f39b5,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-76f229c0ffcd,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-a832db1cf05a,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-067f247f6dbd,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-ea7e59b91ac1,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-b5babf5fb993,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-226d89e70816,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-feb6146adfb1,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-27753d6d1ff5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-0f7ef0ca2b0f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-2a3835652010,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c440419afd06,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-963e74b028fd,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-7edbafb90c1a,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-59f43b4dc9af,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-b8274112d0c4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-8f5f7647dd34,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-b6ec167c63e3,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-7bd8469513b9,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-d3e7012406b4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-316c37e69600,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-265470707b0f,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-76e93cd417e5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-678608324d63,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-aecda32d0542,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-837427f87d3a,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-bf41bb3dfe08,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-635948222c38,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-5150c1989a61,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-3e2859039b11,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-99163dcfaf71,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-72208bc301b2,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-929a3fa79aae,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-d2ba9774a25f,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-3e2887f127c8,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-f32d40e37e4b,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-f28648c9ca1f,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-7addffce8d76,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-4fdca0798b9f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-05b416f8d5e7,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-9b22917b591e,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-1b874fd57d1c,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-b25ada5e2ab7,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-98e8fbce7084,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-dba048f262be,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-614202cdb97a,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-c6f2f3031e00,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-14c1771ee29b,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-dacf8b066df5,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-3fa27f7648d0,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-0f52a4d1509b,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-781e14cfa60f,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-056c2431a51e,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-f39677f0ea49,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-2ae0e0227514,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-f6c1fbd3e2dc,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-655a8f5bbeec,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c7e5c5434dca,TNP-00367,NCA-2011,abstenu,MARSAD_ANC
VOT-fdae30921ed2,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-9d77943a23d4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-9d8e057b9e5c,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-f0f5640ef1cc,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-f6fe70b426d8,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c59688460b89,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-0cd5b7797412,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-07fc2522b416,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-7969d10da6cb,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-663799f1da73,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-29dd49533c5d,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c4e36171aacf,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-7df3f8166733,TNP-00367,NCA-2011,abstenu,MARSAD_ANC
VOT-072755e96afa,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-6f7509bc9d3c,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d474588f33d9,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-6f0378d20ba5,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-69ad7aedba3f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-3e048c336cbd,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-89339f65295d,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-ecf7918e1507,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-ac5e299236e6,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-b7369c3d5908,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c8206ada11d9,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-aa9c47f9e17f,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-30685b204a99,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-6ecf38907799,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-55f008a4a641,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-db92e2e61108,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-d6efd12c5f6e,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-2c4f71966ba0,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-c0f56d810257,TNP-00367,NCA-2011,contre,MARSAD_ANC
VOT-021ff385a8f4,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-92f9dee8ebc3,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-2b68de92390d,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-10d23d430e07,TNP-00367,NCA-2011,pour,MARSAD_ANC
VOT-8925fec50064,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-a7bcbd303aa9,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-77afcf47ca93,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d1294a009884,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d3373b804128,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c046c304fa24,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-d1fa1710e48e,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-5e3f06c1f0b1,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-e65e22abc21e,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-41508a264f02,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c65c2e8b7e49,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-2001e21a4819,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-7db64bcb15a3,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-c06ad8d67e00,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-12b3c4a4af5b,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-2c2c9b5aa5d8,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-a6c401a4b553,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-47aa0b15a21e,TNP-00367,NCA-2011,absent,MARSAD_ANC
VOT-96ef26221809,TNP-00367,NCA-2011,pour,MARSAD_ANC
