layer,person_id,name_raw,script,surname_candidates,spine_candidates,period,subgroup,party_id,party_name,evidence
party_affiliations,TNP-00471,عبد المجيد النجار,ar,النجار,NJR,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00472,عبد الوهاب معطر,ar,معطر,MTR,transition,Congrès pour la République,PTY-CPR,Congrès pour la République,affiliation|bloc
party_affiliations,TNP-00472,عبد الوهاب معطر,ar,معطر,MTR,transition,Congrès pour la république,PTY-CPR,Congrès pour la république,list
party_affiliations,TNP-00473,عصام الشابي,ar,الشابي,SB,transition,Parti démocratique progressiste,PTY-JOMHOURI,Parti démocratique progressiste,list
party_affiliations,TNP-00473,عصام الشابي,ar,الشابي,SB,transition,Parti républicain,PTY-JOMHOURI,Parti républicain,affiliation
party_affiliations,TNP-00473,عصام الشابي,ar,الشابي,SB,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00474,علي بالشريفة,ar,بالشريفة,BLSRF,transition,Al Massar,PTY-ac4a3d2a8128,Al Massar,affiliation
party_affiliations,TNP-00474,علي بالشريفة,ar,بالشريفة,BLSRF,transition,Forum démocratique pour le travail et les libertés,PTY-ac4a3d2a8128,Forum démocratique pour le travail et les libertés,list
party_affiliations,TNP-00474,علي بالشريفة,ar,بالشريفة,BLSRF,transition,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00475,علي فارس,ar,فارس,FRS,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00475,علي فارس,ar,فارس,FRS,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00475,علي فارس,ar,فارس,FRS,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00476,علي حويجي,ar,حويجي,HJ,transition,Fidélité à La Révolution,PTY-fe5731549756,Fidélité à La Révolution,bloc
party_affiliations,TNP-00476,علي حويجي,ar,حويجي,HJ,transition,Mouvement Wafa,PTY-a8c344e9039d,Mouvement Wafa,affiliation
party_affiliations,TNP-00476,علي حويجي,ar,حويجي,HJ,transition,"Pétition populaire pour la liberté, la justice et le développement",PTY-a8c344e9039d,"Pétition populaire pour la liberté, la justice et le développement",list
party_affiliations,TNP-00477,عماد الحمامي,ar,الحمامي,HM,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00477,عماد الحمامي,ar,الحمامي,HM,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00477,عماد الحمامي,ar,الحمامي,HM,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00478,عمر الشتوي,ar,الشتوي,ST,transition,Congrès pour la République,PTY-CPR,Congrès pour la République,affiliation|bloc
party_affiliations,TNP-00478,عمر الشتوي,ar,الشتوي,ST,transition,Congrès pour la république,PTY-CPR,Congrès pour la république,list
party_affiliations,TNP-00479,فاضل الوج,ar,الوج,J,transition,L'Initiative,PTY-509dbc650cec,L'Initiative,list
party_affiliations,TNP-00479,فاضل الوج,ar,الوج,J,transition,Parti l'initiative,PTY-509dbc650cec,Parti l'initiative,affiliation
party_affiliations,TNP-00479,فاضل الوج,ar,الوج,J,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00480,فاطمة الغربي,ar,الغربي,VRB,transition,Forum démocratique pour le travail et les libertés,PTY-NIDAA,Forum démocratique pour le travail et les libertés,list
party_affiliations,TNP-00480,فاطمة الغربي,ar,الغربي,VRB,transition,Nidaa Tounes,PTY-NIDAA,Nidaa Tounes,affiliation
party_affiliations,TNP-00480,فاطمة الغربي,ar,الغربي,VRB,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00481,فايزة كدوسي,ar,كدوسي,KDS,transition,Courant de l'amour,PTY-7ad4295a0093,Courant de l'amour,affiliation
party_affiliations,TNP-00481,فايزة كدوسي,ar,كدوسي,KDS,transition,"Pétition populaire pour la liberté, la justice et le développement",PTY-7ad4295a0093,"Pétition populaire pour la liberté, la justice et le développement",list
party_affiliations,TNP-00481,فايزة كدوسي,ar,كدوسي,KDS,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00482,فتحي اللطيف,ar,اللطيف,LTF,transition,Parti communiste des ouvriers de Tunisie,PTY-bb9202bb86da,Parti communiste des ouvriers de Tunisie,list
party_affiliations,TNP-00482,فتحي اللطيف,ar,اللطيف,LTF,transition,Parti des travailleurs,PTY-bb9202bb86da,Parti des travailleurs,affiliation
party_affiliations,TNP-00482,فتحي اللطيف,ar,اللطيف,LTF,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00483,فرح النصيبي,ar,النصيبي,NSB,transition,Mouvement Nahdha,PTY-e5c16bf2604d,Mouvement Nahdha,list
party_affiliations,TNP-00483,فرح النصيبي,ar,النصيبي,NSB,transition,Parti de la Construction Patriotique,PTY-e5c16bf2604d,Parti de la Construction Patriotique,affiliation
party_affiliations,TNP-00483,فرح النصيبي,ar,النصيبي,NSB,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00484,فريدة عبيدي,ar,عبيدي,BD,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00484,فريدة عبيدي,ar,عبيدي,BD,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00484,فريدة عبيدي,ar,عبيدي,BD,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00485,فطوم الأسود,ar,الأسود,SD,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00485,فطوم الأسود,ar,الأسود,SD,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00485,فطوم الأسود,ar,الأسود,SD,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00486,فطومة عطية,ar,عطية,T,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00486,فطومة عطية,ar,عطية,T,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00486,فطومة عطية,ar,عطية,T,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00487,فؤاد ثامر,ar,ثامر,TMR,transition,Front National Tunisien,PTY-a49b95b8bbb3,Front National Tunisien,affiliation
party_affiliations,TNP-00487,فؤاد ثامر,ar,ثامر,TMR,transition,Pour un front national Tunisien,PTY-a49b95b8bbb3,Pour un front national Tunisien,list
party_affiliations,TNP-00487,فؤاد ثامر,ar,ثامر,TMR,transition,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00488,فيصل جدلاوي,ar,جدلاوي,JDL,transition,Indépendant,PTY-INDEPENDENT,Indépendant,affiliation
party_affiliations,TNP-00488,فيصل جدلاوي,ar,جدلاوي,JDL,transition,La justice,PTY-INDEPENDENT,La justice,list
party_affiliations,TNP-00488,فيصل جدلاوي,ar,جدلاوي,JDL,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00489,قيس مختار,ar,مختار,MXTR,transition,Parti démocratique progressiste,PTY-JOMHOURI,Parti démocratique progressiste,list
party_affiliations,TNP-00489,قيس مختار,ar,مختار,MXTR,transition,Parti républicain,PTY-JOMHOURI,Parti républicain,affiliation
party_affiliations,TNP-00489,قيس مختار,ar,مختار,MXTR,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00490,كريم بوعبدلي,ar,بوعبدلي,BDL,transition,Parti Républicain Maghrébin,PTY-5a1bda8022f4,Parti Républicain Maghrébin,affiliation
party_affiliations,TNP-00490,كريم بوعبدلي,ar,بوعبدلي,BDL,transition,Parti libéral maghrébin,PTY-5a1bda8022f4,Parti libéral maghrébin,list
party_affiliations,TNP-00490,كريم بوعبدلي,ar,بوعبدلي,BDL,transition,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00491,كريمة سويد,ar,سويد,SD,transition,Al Massar,PTY-ac4a3d2a8128,Al Massar,affiliation
party_affiliations,TNP-00491,كريمة سويد,ar,سويد,SD,transition,Forum démocratique pour le travail et les libertés,PTY-ac4a3d2a8128,Forum démocratique pour le travail et les libertés,list
party_affiliations,TNP-00491,كريمة سويد,ar,سويد,SD,transition,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00492,كلثوم بدر الدين,ar,بدر الدين,BDRDN,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation|bloc
party_affiliations,TNP-00492,كلثوم بدر الدين,ar,بدر الدين,BDRDN,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00492,كلثوم بدر الدين,ar,بدر الدين,BDRDN,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00492,كلثوم بدر الدين,ar,بدر الدين,BDRDN,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00493,كمال السعداوي,ar,السعداوي,SD,transition,Indépendant,PTY-INDEPENDENT,Indépendant,affiliation
party_affiliations,TNP-00493,كمال السعداوي,ar,السعداوي,SD,transition,Mouvement des démocrates socialistes,PTY-INDEPENDENT,Mouvement des démocrates socialistes,list
party_affiliations,TNP-00493,كمال السعداوي,ar,السعداوي,SD,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00494,كمال عمّار,ar,عمار,MR,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00494,كمال عمّار,ar,عمار,MR,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00494,كمال عمّار,ar,عمار,MR,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00495,كمال بن عمارة,ar,بن عمارة|عمارة,BMR|MR,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00495,كمال بن عمارة,ar,بن عمارة|عمارة,BMR|MR,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00495,كمال بن عمارة,ar,بن عمارة|عمارة,BMR|MR,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00496,كوثر الأدغم,ar,الأدغم,DVM,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00496,كوثر الأدغم,ar,الأدغم,DVM,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00496,كوثر الأدغم,ar,الأدغم,DVM,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00497,لبنى الجريبي,ar,الجريبي,JRB,transition,Forum démocratique pour le travail et les libertés,PTY-ETTAKATOL,Forum démocratique pour le travail et les libertés,affiliation|bloc|list
party_affiliations,TNP-00498,مبروك الحريزي,ar,الحريزي,HRZ,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00498,مبروك الحريزي,ar,الحريزي,HRZ,second_republic,Congrès pour la République,PTY-CPR,Congrès pour la République,affiliation
party_affiliations,TNP-00498,مبروك الحريزي,ar,الحريزي,HRZ,transition,Fidélité à La Révolution,PTY-fe5731549756,Fidélité à La Révolution,bloc
party_affiliations,TNP-00498,مبروك الحريزي,ar,الحريزي,HRZ,transition,La fidélité,PTY-CPR,La fidélité,list
party_affiliations,TNP-00498,مبروك الحريزي,ar,الحريزي,HRZ,second_republic,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00498,مبروك الحريزي,ar,الحريزي,HRZ,second_republic,المؤتمر من أجل الجمهورية,,المؤتمر من أجل الجمهورية,list
party_affiliations,TNP-00499,مبروكة مبارك,ar,مبارك,MBRK,transition,Congrès pour la République,PTY-CPR,Congrès pour la République,affiliation|bloc
party_affiliations,TNP-00499,مبروكة مبارك,ar,مبارك,MBRK,transition,Congrès pour la république,PTY-CPR,Congrès pour la république,list
party_affiliations,TNP-00500,محرزية العبيدي,ar,العبيدي,BD,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation|bloc
party_affiliations,TNP-00500,محرزية العبيدي,ar,العبيدي,BD,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00500,محرزية العبيدي,ar,العبيدي,BD,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00500,محرزية العبيدي,ar,العبيدي,BD,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00501,محسن الكعبي,ar,الكعبي,KB,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00501,محسن الكعبي,ar,الكعبي,KB,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00501,محسن الكعبي,ar,الكعبي,KB,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00502,محمد الحبيب هرقام,ar,هرقام,HRKM,transition,Forum démocratique pour le travail et les libertés,PTY-ETTAKATOL,Forum démocratique pour le travail et les libertés,affiliation|bloc|list
party_affiliations,TNP-00503,محمد الصالح شعيرات,ar,شعيرات,SRT,transition,Parti El Amen,PTY-52f9f25821ab,Parti El Amen,affiliation
party_affiliations,TNP-00503,محمد الصالح شعيرات,ar,شعيرات,SRT,transition,"Pétition populaire pour la liberté, la justice et le développement",PTY-52f9f25821ab,"Pétition populaire pour la liberté, la justice et le développement",list
party_affiliations,TNP-00503,محمد الصالح شعيرات,ar,شعيرات,SRT,transition,Transition Démocratique,PTY-0e2de5f37252,Transition Démocratique,bloc
party_affiliations,TNP-00504,محمد الطاهر إيلاهي,ar,إيلاهي,LH,transition,L'indépendant,PTY-e34601720a98,L'indépendant,list
party_affiliations,TNP-00504,محمد الطاهر إيلاهي,ar,إيلاهي,LH,transition,Mouvement Tunisien pour la Liberté et la Dignité,PTY-e34601720a98,Mouvement Tunisien pour la Liberté et la Dignité,affiliation
party_affiliations,TNP-00504,محمد الطاهر إيلاهي,ar,إيلاهي,LH,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00505,محمد الطاهر تليلي,ar,تليلي,TL,transition,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
