person_id,name_ar,name_lat,gender,birth_year,birth_date_precision,birth_governorate_id,n_mandates,first_assembly_id,last_assembly_id,first_mandate_start,constituency_id,constituency_name_ar,governorate_id,governorate_name_lat,region,littoral,party_id_last,party_family_last,occupation_raw,career_sectors,vote_participation_rate,plenary_attendance_rate,n_written_questions
TNP-00615,الصادق بوصفارة,Alsadq Bwsfara,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-4c046e8a6b5a,نابل-سليمان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00616,بشير بلاغة,Bshyr Blagha,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-4c046e8a6b5a,نابل-سليمان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00617,محمد زهوية,Mhmd Zhwya,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-4c046e8a6b5a,نابل-سليمان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00618,محمد بدرة,Mhmd Bdra,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-4c046e8a6b5a,نابل-سليمان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00619,أحمد بن صالح,أhmd Bn Salh,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-e59d5fa14f77,ورغمة-تطاوين-مطماطة-نفزاوة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00620,عبد الرحمان بوعجاجة,Abd Alrhman Bwajaja,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-e59d5fa14f77,ورغمة-تطاوين-مطماطة-نفزاوة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00621,محمود الخياري,Mhmwd Alkhyary,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-e59d5fa14f77,ورغمة-تطاوين-مطماطة-نفزاوة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00622,نصر مرزوقي,Nsr Mrzwqy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-e59d5fa14f77,ورغمة-تطاوين-مطماطة-نفزاوة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00623,محمد الراي,Mhmd Alray,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-e59d5fa14f77,ورغمة-تطاوين-مطماطة-نفزاوة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00624,يوسف لبوز,Ywsf Lbwz,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-e59d5fa14f77,ورغمة-تطاوين-مطماطة-نفزاوة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00625,نصر بن جعفر,Nsr Bn Jafr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-e59d5fa14f77,ورغمة-تطاوين-مطماطة-نفزاوة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00626,الفرجاني بالحاج عمار,Alfrjany Balhaj Amar,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00627,أحمد علولو,أhmd Alwlw,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00628,الحبيب عاشور,Alhbyb Ashwr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00629,حسن شفرود,Hsn Shfrwd,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00630,محمد مكني,Mhmd Mkny,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00631,مفتاح سميري,Mftah Smyry,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00632,أحمد دريرة,أhmd Dryra,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00633,محمود الغول,Mhmwd Alghwl,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00634,طاهر عبد الكافي,Tahr Abd Alkafy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-d8dd896cec22,صفاقس-الصخيرة-جبنيانة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00635,أحمد التليلي,أhmd Altlyly,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-16c302122fcd,سيدي بوزيد-قفصة-توزر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00636,حسين بن صالح,Hsyn Bn Salh,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-16c302122fcd,سيدي بوزيد-قفصة-توزر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00637,حسين بوزيان,Hsyn Bwzyan,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-16c302122fcd,سيدي بوزيد-قفصة-توزر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00638,محمد الأمين الشابي,Mhmd Alأmyn Alshaby,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-16c302122fcd,سيدي بوزيد-قفصة-توزر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00639,حسونة بن طاهر,Hswna Bn Tahr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-16c302122fcd,سيدي بوزيد-قفصة-توزر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00640,قلعي رشدي,Qlay Rshdy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-16c302122fcd,سيدي بوزيد-قفصة-توزر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00641,الشادلي باش تبجي,Alshadly Bash Tbjy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-16c302122fcd,سيدي بوزيد-قفصة-توزر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00642,فتحي زهير,Fthy Zhyr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-3e4ef26a2a12,سوق الإربعاء-عين دراهم,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00643,محمد كباني,Mhmd Kbany,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-3e4ef26a2a12,سوق الإربعاء-عين دراهم,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00644,طاهر بوريال,Tahr Bwryal,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-3e4ef26a2a12,سوق الإربعاء-عين دراهم,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00645,صالح قلعاوي,Salh Qlawy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-3e4ef26a2a12,سوق الإربعاء-عين دراهم,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00646,الصادق المقدم,Sadok Mokaddem,,,,,5,ANC-1956,NA-1979,1956-04-08,,,,,,,PTY-PSD,destourian,,,,,
TNP-00647,علي الزلاوي,Aly Alzlawy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-48f7f1dfa45e,سوق الخميس-باجة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00648,شريف مراد,Shryf Mrad,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-48f7f1dfa45e,سوق الخميس-باجة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00649,شادلي رحيم,Shadly Rhym,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-48f7f1dfa45e,سوق الخميس-باجة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00650,عبد الله فرحات,Abd Alh Frhat,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5d710bb182f3,سوسة,TN-51,Sousse,Centre East,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00651,جلول بن شريفة,Jlwl Bn Shryfa,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5d710bb182f3,سوسة,TN-51,Sousse,Centre East,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00652,محمد رمضان,Mhmd Rmdan,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5d710bb182f3,سوسة,TN-51,Sousse,Centre East,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00653,محمد بن للونة,Mhmd Bn Lwna,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5d710bb182f3,سوسة,TN-51,Sousse,Centre East,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00654,علي البلهوان,Aly Alblhwan,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-cb128a00242f,تالة-سبيطلة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00655,الحبيب الشطي,Alhbyb Alshty,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-cb128a00242f,تالة-سبيطلة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00656,عمار بالحاج عثمان,Amar Balhaj Athman,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-cb128a00242f,تالة-سبيطلة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00657,أحمد بالأمين,أhmd Balأmyn,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-cb128a00242f,تالة-سبيطلة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00658,الباهي الأدغم,Albahy Alأdghm,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00659,محمد الشاذلي النيفر,Mhmd Alshadhly Alnyfr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00660,محمود الماطري,Mhmwd Almatry,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00661,عمر الرياحي,Amr Alryahy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00662,أندريه بروش,أndryh Brwsh,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00663,الطيب السحباني,Altyb Alshbany,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00664,محمد لصفر جراد,Mhmd Lsfr Jrad,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00665,عزوز الرباعي,Azwz Alrbay,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00666,محمود زرزاري,Mhmwd Zrzary,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-fe1ab7e04f8a,تونس,TN-11,Tunis,Grand Tunis,true,PTY-NEODESTOUR,destourian,,,,,
TNP-00667,الطيب الميلادي,Altyb Almylady,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00668,توفيق بن براهيم,Twfyq Bn Brahym,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00669,الرشيد إدريس,Alrshyd إdrys,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00670,أحمد عمارة,أhmd Amara,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00671,محمد النفطي,Mhmd Alnfty,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00672,البحري بربوش,Albhry Brbwsh,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00673,صادق غرمازي,Sadq Ghrmazy,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00674,صادق خلف الله,Sadq Khlf Alh,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00675,أحمد السنوسي,أhmd Alsnwsy,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00676,محمد عجيلي,Mhmd Ajyly,,,,,1,ANC-1956,ANC-1956,1956-08-26,,,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00677,عبادة الكافي,Abada Kefi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6bebe902d4f4,الكاف,TN-33,Kef,North West,false,,,محامي,,,,
TNP-00678,عبد الفتاح مورو,Abdelfattah Mourou,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,محامي,,,,
TNP-00679,عبد القادر بنضيف الله,Abdelkader Ben Dhifallah,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,فلاح,,,,
TNP-00680,عبد اللطيف المكّي,Abdellatif Mekki,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6bebe902d4f4,الكاف,TN-33,Kef,North West,false,,,طبيب,,,,
TNP-00681,عبد المؤمن بلعانس,Abdelmoumen Belanes,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,عامل يومي,,,,
TNP-00682,عبد الوهاب الورفلي,Abdelouahab Ouerfelli,male,,,,1,ARP-2014,ARP-2014,2017-05-29,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,,,,,
TNP-00683,عبد الناصر شويخ,Abdennaceur Chouikh,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,إطار سامي بالقطاع الخاص,,,,
TNP-00684,عبد الرؤوف الشابي,Abderraouf Chebbi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2eba64109a74,توزر,TN-72,Tozeur,South West,false,,,متقاعد,,,,
TNP-00685,عبد الرؤوف الشريف,Abderraouf Cherif,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2eba64109a74,توزر,TN-72,Tozeur,South West,false,,,طبيب,,,,
TNP-00686,عبد الرؤوف الماي,Abderraouf El May,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-a104110a8c2b,العالم العربي وبقية دول العالم,,,,,,,إطار سامي بالقطاع الخاص,,,,
TNP-00687,عبد الرزاق شريط,Abderrazak Chraiet,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2eba64109a74,توزر,TN-72,Tozeur,South West,false,,,مدير مؤسسة,,,,
TNP-00688,عبير عبدلي,Abir Abdelli,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,إطار سامي بالقطاع الخاص,,,,
TNP-00689,أحمد عماري,Ahmed Ameri,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3300c61cb437,مدنين,TN-82,Medenine,South East,true,,,متقاعد,,,,
TNP-00690,أحمد السعيدي,Ahmed Saidi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,طبيب,,,,
TNP-00691,أحمد الصديق,Ahmed Seddik,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,محامي,,,,
TNP-00692,علي بالاخوة,Ali Belakhoua,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-127a9c27f085,بنزرت,TN-23,Bizerte,North East,true,,,موظف بالقطاع الخاص,,,,
TNP-00693,علي بن سالم,Ali Ben Salem,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-127a9c27f085,بنزرت,TN-23,Bizerte,North East,true,,,متقاعد,,,,
TNP-00694,علي بنور,Ali Bennour,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,فنان,,,,
TNP-00695,علي العريض,Ali Laraiedh,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,مهندس,,,,
TNP-00696,أمل سويد,Amal Souid,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0a6fa8fc89c0,قابس,TN-81,Gabes,South East,true,,,طالب,,,,
TNP-00697,أميرة زوكاري,Amira Zoukari,female,,,,1,ARP-2014,ARP-2014,2017-12-30,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,,,,,
TNP-00698,عمار عمروسيه,Ammar Amroussia,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-dc9e20ebd731,قفصة,TN-71,Gafsa,South West,false,,,معلّم تعليم أساسي,,,,
TNP-00699,اسماء بو الهناء,Asma Bou Hana,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-dc9e20ebd731,قفصة,TN-71,Gafsa,South West,false,,,عدل منفّذ,,,,
TNP-00700,أيمن علوي,Aymen Aloui,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,موظف بالقطاع الخاص,,,,
TNP-00701,بدر الدين عبدالكافي,Badreddine Abdelkefi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,أستاذ تعليم ثانوي,,,,
TNP-00702,البشير بن عمر,Bechir Ben Amor,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3300c61cb437,مدنين,TN-82,Medenine,South East,true,,,مدير مؤسسة,,,,
TNP-00703,البشير اللزام,Bechir Ellazzem,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-127a9c27f085,بنزرت,TN-23,Bizerte,North East,true,,,طبيب,,,,
TNP-00704,بلقاسم دخيلي,Belgacem Dkhili,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-067080a8159f,جندوبة,TN-32,Jendouba,North West,true,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00705,بشرى بلحاج حميدة,Bochra Belhaj Hamida,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,محامي,,,,
TNP-00706,بثينة بن يغلان,Boutheina Ben Yaghlane,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,أستاذ جامعي,,,,
TNP-00707,ابراهيم ناصف,Brahim Nacef,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-127a9c27f085,بنزرت,TN-23,Bizerte,North East,true,,,صيدلي,,,,
TNP-00708,شفيق العيادي,Chafik Ayadi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,أستاذ تعليم ثانوي,,,,
TNP-00709,شهيدة فرج,Chahida Fraj,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00710,شاكر عيادي,Chaker Ayadi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-067080a8159f,جندوبة,TN-32,Jendouba,North West,true,,,محامي,,,,
TNP-00711,شكيب باني,Chakib Bani,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,أستاذ جامعي,,,,
TNP-00712,درة يعقوبي,Dorra Yaacoubi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-067080a8159f,جندوبة,TN-32,Jendouba,North West,true,,,أستاذ جامعي,,,,
TNP-00713,الخنساء بن حراث,El Khansa Ben Harrath,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6bebe902d4f4,الكاف,TN-33,Kef,North West,false,,,مهندس,,,,
TNP-00714,فوزية بن فضة,Faouzia Ben Fodha,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-7eef5b09cd82,منوبة,TN-14,Manouba,Grand Tunis,false,,,معلّم تعليم أساسي,,,,
TNP-00715,فاتن  الوسلاتي,Faten Oueslati,female,,,,1,ARP-2014,ARP-2014,2016-10-17,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,,,,,
TNP-00716,فتحي شامخي,Fathi Chamkhi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,أستاذ جامعي,,,,
TNP-00717,فيصل خليفة,Faycel Khelifa,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00718,غازي الشواشي,Ghazi Chaouachi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,محامي,,,,
TNP-00719,هاجر تريكي,Hager Triki,female,,,,1,ARP-2014,ARP-2014,2019-05-08,TNC-3300c61cb437,مدنين,TN-82,Medenine,South East,true,,,,,,,
TNP-00720,حمدي قزقز,Hamdi Guezguez,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00721,حاتم الفرجاني,Hatem Ferjani,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-ef75fb459a09,ألمانيا,TN-99,Abroad,abroad,false,,,محامي,,,,
TNP-00722,حياة كبير,Hayet Kebaier,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-127a9c27f085,بنزرت,TN-23,Bizerte,North East,true,,,إطار سامي بالقطاع البنكي,,,,
TNP-00723,هيكل بلقاسم,Haykel Belgacem,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-858bae1a6a7d,المهدية,TN-53,Mahdia,Centre East,true,,,معلّم تعليم أساسي,,,,
TNP-00724,الهادي صولة,Hedi Soula,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2ffd7b757121,القيروان,TN-41,Kairouan,Centre West,false,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00725,هاجر بالشيخ أحمد,Heger Ben Cheikh Ahmed,female,,,,1,ARP-2014,ARP-2014,2016-10-17,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,,,,,
TNP-00726,هاجر العروسي,Heger Laaroussi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,محامي,,,,
TNP-00727,هالة عمران,Hela Omrane,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,تقني سامي,,,,
TNP-00728,حمد الخصخوصي,Hmed Khaskhoussi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,أستاذ جامعي,,,,
TNP-00729,الحسين جزيري,Houcine Jaziri,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,مدير مؤسسة,,,,
TNP-00730,هدى سليم,Houda Slim,female,,,,1,ARP-2014,ARP-2014,2015-03-06,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,,,,,
TNP-00731,هدى تقية,Houda Tekaya,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-7eef5b09cd82,منوبة,TN-14,Manouba,Grand Tunis,false,,,موظف بالقطاع الخاص,,,,
TNP-00732,حسام بونني,Houssem Bounenni,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,موظف بالقطاع الخاص,,,,
TNP-00733,حسن العماري,Hssan Amri,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-f502c1f80309,أريانة,TN-12,Ariana,Grand Tunis,true,,,تاجر,,,,
TNP-00734,الحسين اليحياوي,Hssine Yahyaoui,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3e7e49a279,تطاوين,TN-83,Tataouine,South East,false,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00735,ابراهيم بن سعيد,Ibrahim Ben Said,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-a77f5ad1c2d7,قبلي,TN-73,Kebili,South West,false,,,أستاذ تعليم ثانوي,,,,
TNP-00736,ابتسام جبابلي,Ibtissem Jebabli,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,محامي,,,,
TNP-00737,إكرام مولاهي,Ikram Moulahi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,طالب,,,,
TNP-00738,عماد الدائمي,Imed Daimi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3300c61cb437,مدنين,TN-82,Medenine,South East,true,,,مهندس,,,,
TNP-00739,اسماعيل بن محمود,Ismail Ben Mahmoud,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,موظف بالقطاع الخاص,,,,
TNP-00740,عصام الماطوسي,Issam Matoussi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-ef4a07feb957,باجة,TN-31,Beja,North West,true,,,أستاذ جامعي,,,,
TNP-00741,إياد الدهماني,Iyad Dahmani,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,صحافي,,,,
TNP-00742,جيهان عويشي,Jihen Aouichi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-067080a8159f,جندوبة,TN-32,Jendouba,North West,true,,,محامي,,,,
TNP-00743,جيهان عبادي,Jihene Abadi,female,,,,1,ARP-2014,ARP-2014,2019-05-08,TNC-2eba64109a74,توزر,TN-72,Tozeur,South West,false,,,طبيب,,,,
